Acc,F1,Precision,Recall,AUC,Loss
0.5699588477366255,0.5957446808510638,0.77,0.48580441640378547,0.6560394228435966,0.6763884648680687
0.7181069958847737,0.7609075043630017,0.8515625,0.6876971608832808,0.8078696358240158,0.5804030690342188
0.7325102880658436,0.7743055555555555,0.861003861003861,0.7034700315457413,0.8110428760756352,0.5714367553591728
0.7654320987654321,0.8080808080808081,0.8664259927797834,0.7570977917981072,0.8362421368973176,0.5398139618337154
0.7839506172839507,0.8241206030150753,0.8785714285714286,0.7760252365930599,0.8523696638231946,0.5123644471168518
0.7818930041152263,0.8256578947368421,0.8625429553264605,0.7917981072555205,0.85503891885838,0.5006963070482016
0.7880658436213992,0.8297520661157025,0.8715277777777778,0.7917981072555205,0.8724917402422863,0.48677079379558563
0.7901234567901234,0.835483870967742,0.8547854785478548,0.8170347003154574,0.8710731151886211,0.45382106117904186
0.7880658436213992,0.8341384863123993,0.8519736842105263,0.8170347003154574,0.8831314281447744,0.4462682958692312
0.8271604938271605,0.8670886075949367,0.8698412698412699,0.8643533123028391,0.886230003919885,0.42622491531074047
0.8209876543209876,0.861685214626391,0.8685897435897436,0.8548895899053628,0.8804435069904616,0.4290929362177849
0.7901234567901234,0.8386075949367088,0.8412698412698413,0.8359621451104101,0.8788195546263977,0.4128535995259881
0.8292181069958847,0.8701095461658842,0.8633540372670807,0.8769716088328076,0.8910085304164411,0.4241001270711422
0.8271604938271605,0.8691588785046729,0.8584615384615385,0.8801261829652997,0.8900005599835739,0.3959563374519348
0.8209876543209876,0.8646967340590981,0.852760736196319,0.8769716088328076,0.9066134060067571,0.39804420433938503
0.8333333333333334,0.8736349453978158,0.8641975308641975,0.8832807570977917,0.8986243070203274,0.3963832203298807
0.8353909465020576,0.8761609907120744,0.8601823708206687,0.8927444794952681,0.9040374815672073,0.3922739392146468
0.8477366255144033,0.8865030674846627,0.8626865671641791,0.9116719242902208,0.9175144195770257,0.3787973402068019
0.8477366255144033,0.8858024691358025,0.8670694864048338,0.9053627760252366,0.9159091333320888,0.3800820279866457
0.8415637860082305,0.881720430107527,0.8592814371257484,0.9053627760252366,0.9203143374461017,0.3478498328477144
