Acc,F1,Precision,Recall,AUC,Loss
0.6185567010309279,0.6911519198664441,0.7263157894736842,0.6592356687898089,0.6560137073043544,0.6600206904113293
0.7175257731958763,0.7633851468048359,0.8339622641509434,0.7038216560509554,0.7857116251350245,0.564985478296876
0.7505154639175258,0.7959527824620574,0.8458781362007168,0.7515923566878981,0.8249897567698439,0.5280932188034058
0.7690721649484537,0.8127090301003345,0.8556338028169014,0.7738853503184714,0.8445450143405222,0.4918943699449301
0.777319587628866,0.8217821782178217,0.8527397260273972,0.7929936305732485,0.8573583640630238,0.4636781495064497
0.7793814432989691,0.826580226904376,0.8415841584158416,0.8121019108280255,0.8502812232279212,0.4763107504695654
0.7855670103092783,0.832258064516129,0.8431372549019608,0.821656050955414,0.8622192423734496,0.44542762264609337
0.7752577319587629,0.8244766505636071,0.8338762214983714,0.8152866242038217,0.868253436138116,0.4304800648242235
0.7711340206185567,0.8218298555377207,0.8284789644012945,0.8152866242038217,0.8585503035720938,0.48259762302041054
0.8,0.8457869634340223,0.8444444444444444,0.8471337579617835,0.8673222333966552,0.43899818882346153
0.8103092783505155,0.8544303797468354,0.8490566037735849,0.8598726114649682,0.8772861027302864,0.4368205051869154
0.8185567010309278,0.8603174603174604,0.8575949367088608,0.8630573248407644,0.8807315528736916,0.4384900201112032
0.8268041237113402,0.8662420382165607,0.8662420382165605,0.8662420382165605,0.8854248146906544,0.4058672236278653
0.8082474226804124,0.8535433070866142,0.8442367601246106,0.8630573248407644,0.891030655194249,0.4244910925626755
0.822680412371134,0.8647798742138364,0.8540372670807453,0.8757961783439491,0.8966364956978433,0.4169965935871005
0.822680412371134,0.8668730650154799,0.8433734939759037,0.89171974522293,0.9010690207471972,0.40409305691719055
0.8329896907216495,0.8720379146919431,0.8652037617554859,0.8789808917197452,0.909952694900734,0.3702936712652445
0.8206185567010309,0.8651162790697674,0.8429003021148036,0.8885350318471338,0.9023913286400715,0.4062756709754467
0.8474226804123711,0.884375,0.8680981595092024,0.9012738853503185,0.9069169739635713,0.37184583954513073
0.8474226804123711,0.8847352024922118,0.8658536585365854,0.9044585987261147,0.9162290013781801,0.35899463295936584
