Acc,F1,Precision,Recall,AUC,Loss
0.6604938271604939,0.7069271758436946,0.8024193548387096,0.6317460317460317,0.7046133853151396,0.6400540471076965
0.7283950617283951,0.7739726027397261,0.8401486988847584,0.7174603174603175,0.8143321266128284,0.551472844555974
0.7222222222222222,0.7723440134907252,0.8237410071942446,0.726984126984127,0.8126427179058759,0.5422847047448158
0.757201646090535,0.8039867109634551,0.8432055749128919,0.7682539682539683,0.831133389028126,0.5110336802899837
0.7695473251028807,0.8114478114478114,0.8637992831541219,0.765079365079365,0.8521860206070733,0.49406811967492104
0.7633744855967078,0.8123980424143555,0.8355704697986577,0.7904761904761904,0.8456697298802562,0.49563688784837723
0.7633744855967078,0.813614262560778,0.8311258278145696,0.7968253968253968,0.8358303165320708,0.5028855130076408
0.7839506172839507,0.8309178743961353,0.8431372549019608,0.819047619047619,0.8644017451034995,0.4708422012627125
0.7921810699588477,0.8394276629570748,0.8407643312101911,0.8380952380952381,0.8680219066183978,0.46642380207777023
0.8024691358024691,0.8481012658227848,0.8454258675078864,0.8507936507936508,0.8662396732572171,0.4604664910584688
0.7901234567901234,0.8360128617363343,0.8469055374592834,0.8253968253968254,0.8638819270398217,0.4764116946607828
0.8024691358024691,0.8485804416403785,0.8432601880877743,0.8539682539682539,0.8784925276153346,0.42644737660884857
0.8168724279835391,0.8602825745682888,0.8509316770186336,0.8698412698412699,0.8833936693585815,0.4401755463331938
0.8045267489711934,0.849445324881141,0.8481012658227848,0.8507936507936508,0.8800148519446765,0.43033641017973423
0.8065843621399177,0.8540372670807453,0.8358662613981763,0.873015873015873,0.8782140536526502,0.4276980310678482
0.8271604938271605,0.8679245283018867,0.8598130841121495,0.8761904761904762,0.8948296667594913,0.3989886026829481
0.8209876543209876,0.8621236133122029,0.8607594936708861,0.8634920634920635,0.890299823633157,0.4080262966454029
0.8065843621399177,0.8535825545171339,0.8379204892966361,0.8698412698412699,0.8856214610600575,0.4130576755851507
0.8106995884773662,0.8557993730407524,0.8452012383900929,0.8666666666666667,0.882725331848139,0.41606030985713005
0.823045267489712,0.867283950617284,0.8438438438438438,0.8920634920634921,0.8888146291655064,0.3996842373162508
