Acc,F1,Precision,Recall,AUC,Loss
0.7181069958847737,0.7793880837359098,0.7908496732026143,0.7682539682539683,0.7544602246356632,0.5597383510321379
0.7613168724279835,0.8273809523809524,0.7787114845938375,0.8825396825396825,0.8134595748630837,0.49904175382107496
0.757201646090535,0.8238805970149254,0.7774647887323943,0.8761904761904762,0.8136823540332311,0.515792666003108
0.742798353909465,0.8159057437407953,0.760989010989011,0.8793650793650793,0.8042884990253413,0.5164606645703316
0.7654320987654321,0.8333333333333334,0.7723577235772358,0.9047619047619048,0.8077230112317832,0.49224922247231007
0.757201646090535,0.8190184049079755,0.7922848664688428,0.8476190476190476,0.8108419196138494,0.50224962644279
0.7448559670781894,0.8149253731343284,0.7690140845070422,0.8666666666666667,0.8114545623317553,0.503855237737298
0.742798353909465,0.8148148148148149,0.7638888888888888,0.873015873015873,0.8068133296203471,0.5155969969928265
0.7592592592592593,0.8245877061469266,0.78125,0.873015873015873,0.8123642439431914,0.4913062956184149
0.7469135802469136,0.8172362555720654,0.7681564245810056,0.873015873015873,0.8131625359695536,0.5028362646698952
0.7510288065843621,0.8207407407407408,0.7694444444444445,0.8793650793650793,0.8088740369442124,0.5179252848029137
0.7325102880658436,0.8071216617210681,0.7576601671309192,0.8634920634920635,0.7879327949503389,0.5160889085382223
0.7551440329218106,0.8188736681887367,0.7865497076023392,0.8539682539682539,0.8069989789288033,0.5246102195233107
0.7407407407407407,0.81524926686217,0.7574931880108992,0.8825396825396825,0.7994616170054767,0.5126717817038298
0.7386831275720165,0.8037094281298299,0.7831325301204819,0.8253968253968254,0.8034716420681333,0.5260853003710508
0.7592592592592593,0.8245877061469266,0.78125,0.873015873015873,0.804752622296482,0.5198542941361666
0.7469135802469136,0.8193832599118942,0.7622950819672131,0.8857142857142857,0.8082428292954608,0.49921504221856594
0.757201646090535,0.8201219512195123,0.7888563049853372,0.8539682539682539,0.8115473869859837,0.5016247946768999
0.7469135802469136,0.8172362555720654,0.7681564245810056,0.873015873015873,0.8076673164392463,0.5002951472997665
0.7592592592592593,0.8219178082191781,0.7894736842105263,0.8571428571428571,0.8097094588322659,0.520906537771225
