Acc,F1,Precision,Recall,AUC,Loss
0.6419753086419753,0.7229299363057324,0.7467105263157895,0.7006172839506173,0.6830132601737541,0.6073470506817102
0.7469135802469136,0.823021582733813,0.77088948787062,0.8827160493827161,0.8147386069196769,0.5232349708676338
0.7633744855967078,0.8368794326241136,0.7742782152230971,0.9104938271604939,0.8187776253619875,0.48792325519025326
0.7633744855967078,0.8350071736011477,0.7801608579088471,0.8981481481481481,0.8221117207742721,0.4944442883133888
0.7695473251028807,0.8357771260997067,0.7960893854748603,0.8796296296296297,0.8227404359091601,0.49227383360266685
0.7592592592592593,0.8321377331420372,0.7774798927613941,0.8950617283950617,0.8148148148148149,0.4825839512050152
0.7551440329218106,0.8292682926829268,0.774798927613941,0.8919753086419753,0.8187776253619875,0.49487410113215446
0.7654320987654321,0.8338192419825073,0.7900552486187845,0.8827160493827161,0.8176916628562719,0.49544889107346535
0.7592592592592593,0.829694323144105,0.7851239669421488,0.8796296296296297,0.8221117207742721,0.48035016283392906
0.7489711934156379,0.8247126436781609,0.771505376344086,0.8858024691358025,0.8152149062642889,0.48698439821600914
0.7469135802469136,0.8225108225108225,0.7723577235772358,0.8796296296296297,0.8223784484072549,0.49006025306880474
0.757201646090535,0.8279883381924198,0.7845303867403315,0.8765432098765432,0.8086419753086418,0.49761364981532097
0.7510288065843621,0.8263988522238163,0.7721179624664879,0.8888888888888888,0.8186442615454963,0.5239341985434294
0.7695473251028807,0.8352941176470587,0.797752808988764,0.8765432098765432,0.8136145404663923,0.4872183417901397
0.7633744855967078,0.8326055312954875,0.7878787878787878,0.8827160493827161,0.8236930345983844,0.47629461623728275
0.7633744855967078,0.8350071736011477,0.7801608579088471,0.8981481481481481,0.8150053345526597,0.5097509324550629
0.7592592592592593,0.8276877761413843,0.7915492957746478,0.8672839506172839,0.8202255753696083,0.47844412829726934
0.757201646090535,0.8304597701149425,0.7768817204301075,0.8919753086419753,0.8105471726870903,0.4972016252577305
0.7633744855967078,0.8335745296671491,0.784741144414169,0.8888888888888888,0.8179964944368235,0.48961694724857807
0.7510288065843621,0.8223201174743024,0.7843137254901961,0.8641975308641975,0.8179393385154701,0.4957591686397791
