Acc,F1,Precision,Recall,AUC,Loss
0.720164609053498,0.7894736842105263,0.7750759878419453,0.804416403785489,0.7675321523901966,0.5498062800616026
0.7757201646090535,0.8370702541106129,0.7954545454545454,0.8832807570977917,0.8274690609075467,0.48775208555161953
0.7592592592592593,0.8281938325991188,0.7747252747252747,0.889589905362776,0.8199839471375506,0.4835758078843355
0.7695473251028807,0.8313253012048192,0.7953890489913544,0.8706624605678234,0.8296903290836802,0.4900918137282133
0.7716049382716049,0.8365243004418262,0.7845303867403315,0.8958990536277602,0.821645231739869,0.49060103483498096
0.7736625514403292,0.8348348348348348,0.7965616045845272,0.8769716088328076,0.8250051331827599,0.5011499933898449
0.7407407407407407,0.8119402985074627,0.7705382436260623,0.8580441640378549,0.8194052974446083,0.4889530874788761
0.7695473251028807,0.8323353293413174,0.792022792022792,0.8769716088328076,0.8208425886174006,0.49018280394375324
0.7695473251028807,0.8343195266272191,0.7855153203342619,0.889589905362776,0.8294290034158998,0.4724894305691123
0.7674897119341564,0.8258859784283514,0.8072289156626506,0.8454258675078864,0.8293730050585183,0.49380446411669254
0.7757201646090535,0.8413391557496361,0.7810810810810811,0.9116719242902208,0.8221118847180483,0.4922202043235302
0.7530864197530864,0.8136645962732919,0.8012232415902141,0.8264984227129337,0.8234185130569504,0.489400889724493
0.7654320987654321,0.8333333333333333,0.776566757493188,0.8990536277602523,0.8186399865603943,0.49511570669710636
0.7613168724279835,0.825301204819277,0.7896253602305475,0.8643533123028391,0.8148880966158325,0.47902234084904194
0.7633744855967078,0.8254931714719271,0.7953216374269005,0.8580441640378549,0.8269277434528588,0.4925399087369442
0.7530864197530864,0.8255813953488371,0.7654986522911051,0.8958990536277602,0.8159893976443358,0.5053420551121235
0.7613168724279835,0.8231707317073171,0.7964601769911505,0.8517350157728707,0.8288316876038302,0.5082187838852406
0.7633744855967078,0.8244274809160306,0.7988165680473372,0.8517350157728707,0.8205625968304929,0.48835492692887783
0.7633744855967078,0.8228043143297381,0.8042168674698795,0.8422712933753943,0.8253971216844305,0.48858498595654964
0.7818930041152263,0.8422619047619049,0.7971830985915493,0.8927444794952681,0.826405092117298,0.49741023033857346
