Acc,F1,Precision,Recall,AUC,Loss
0.6742268041237114,0.7218309859154929,0.82,0.6446540880503144,0.7547923021880767,0.6167462132871151
0.7402061855670103,0.7827586206896552,0.8664122137404581,0.7138364779874213,0.8366097992693857,0.5539198014885187
0.8061855670103093,0.8422818791946309,0.9028776978417267,0.789308176100629,0.8835159868941362,0.4736802913248539
0.8164948453608247,0.8562197092084007,0.8803986710963455,0.8333333333333334,0.8880164199902084,0.43899290449917316
0.8144329896907216,0.8529411764705883,0.8877551020408163,0.8207547169811321,0.8907279780062516,0.43896571174263954
0.8288659793814434,0.8672000000000001,0.8827361563517915,0.8522012578616353,0.8993522389183896,0.42845217883586884
0.845360824742268,0.8796147672552168,0.898360655737705,0.8616352201257862,0.900745678454412,0.40341681614518166
0.845360824742268,0.8811410459587956,0.8881789137380192,0.8742138364779874,0.9114789289345837,0.3999984674155712
0.8639175257731959,0.8949044585987261,0.9064516129032258,0.8836477987421384,0.934188227318947,0.3799426220357418
0.8597938144329897,0.8910256410256411,0.9084967320261438,0.8742138364779874,0.9344518510149513,0.3552607549354434
0.8618556701030928,0.8948194662480377,0.8934169278996865,0.8962264150943396,0.9426053553270817,0.3479292755946517
0.8680412371134021,0.9006211180124224,0.8895705521472392,0.9119496855345912,0.9344141904869506,0.35200536996126175
0.8474226804123711,0.884375,0.8788819875776398,0.889937106918239,0.9179000489586864,0.3698803409934044
0.8762886597938144,0.9074074074074073,0.8909090909090909,0.9245283018867925,0.9378977893270064,0.34137760382145643
0.8639175257731959,0.8990825688073395,0.875,0.9245283018867925,0.9401950815350432,0.32609461061656475
0.8721649484536083,0.90282131661442,0.9,0.9056603773584906,0.9398373065190374,0.3148915162310004
0.8762886597938144,0.9065420560747663,0.8981481481481481,0.9150943396226415,0.9438293224871013,0.3137095356360078
0.8865979381443299,0.9141965678627145,0.9071207430340558,0.9213836477987422,0.9471811094791549,0.3108704900369048
0.8783505154639175,0.9073783359497646,0.9059561128526645,0.9088050314465409,0.9458253304711332,0.33850669395178556
0.8742268041237113,0.9051321928460342,0.8953846153846153,0.9150943396226415,0.9497608556471961,0.31724109034985304
