Acc,F1,Precision,Recall,AUC,Loss
0.7037037037037037,0.7500000000000001,0.833976833976834,0.6813880126182965,0.781998394713755,0.5938243679702282
0.7818930041152263,0.8184931506849314,0.8951310861423221,0.7539432176656151,0.8748063390140557,0.46342843398451805
0.7983539094650206,0.8409090909090909,0.8662207357859532,0.8170347003154574,0.8742090232019861,0.45846178010106087
0.8353909465020576,0.8697068403908795,0.898989898989899,0.8422712933753943,0.8974483415153156,0.4274734742939472
0.8374485596707819,0.8744038155802863,0.8814102564102564,0.8675078864353313,0.9130905493438858,0.41201026178896427
0.8415637860082305,0.8764044943820225,0.8921568627450981,0.861198738170347,0.9235249099359752,0.3807194847613573
0.8353909465020576,0.8726114649681528,0.8810289389067524,0.8643533123028391,0.9163384540720139,0.36510363407433033
0.8415637860082305,0.8764044943820225,0.8921568627450981,0.861198738170347,0.9306740335616823,0.3436307869851589
0.8600823045267489,0.8927444794952681,0.8927444794952681,0.8927444794952681,0.9286580926959477,0.36313770711421967
0.8580246913580247,0.8943338437978561,0.8690476190476191,0.9211356466876972,0.9408284023668639,0.31091795302927494
0.8806584362139918,0.9079365079365079,0.9137380191693291,0.9022082018927445,0.9410337296772628,0.3195136645808816
0.8930041152263375,0.9174603174603175,0.9233226837060703,0.9116719242902208,0.9556119687155844,0.2904556132853031
0.8806584362139918,0.9099378881987578,0.8960244648318043,0.9242902208201893,0.9490601609019469,0.29388368502259254
0.8765432098765432,0.9074074074074074,0.8882175226586103,0.9274447949526814,0.9554813058816942,0.26260373648256063
0.8724279835390947,0.9034267912772586,0.8923076923076924,0.9148264984227129,0.9437589830698299,0.27811580849811435
0.8827160493827161,0.9124423963133641,0.8892215568862275,0.9369085173501577,0.9496948089522707,0.2812214489094913
0.8950617283950617,0.9194312796208529,0.9208860759493671,0.917981072555205,0.9624811005543837,0.25425480119884014
0.8868312757201646,0.9144634525660964,0.901840490797546,0.9274447949526814,0.9520654060814217,0.29253562446683645
0.9135802469135802,0.9343750000000001,0.9256965944272446,0.943217665615142,0.9738487671028317,0.25519263930618763
0.8888888888888888,0.9161490683229814,0.9021406727828746,0.9305993690851735,0.9630224180090717,0.24194816080853343
