Acc,F1,Precision,Recall,AUC,Loss
0.5761316872427984,0.6083650190114068,0.7920792079207921,0.49382716049382713,0.6470621856424326,0.6916701719164848
0.6563786008230452,0.6866791744840525,0.8755980861244019,0.5648148148148148,0.7703665599756133,0.615021463483572
0.6851851851851852,0.7223230490018149,0.8766519823788547,0.6141975308641975,0.7996113397347966,0.5967122949659824
0.7078189300411523,0.7526132404181184,0.864,0.6666666666666666,0.8149291266575216,0.5626153573393822
0.7386831275720165,0.7829059829059829,0.8773946360153256,0.7067901234567902,0.830723212924859,0.5352519936859608
0.7695473251028807,0.8127090301003346,0.8868613138686131,0.75,0.8468411827465325,0.5026364997029305
0.7880658436213992,0.8330632090761749,0.8771331058020477,0.7932098765432098,0.850327693949093,0.493236530572176
0.7736625514403292,0.8220064724919094,0.8639455782312925,0.7839506172839507,0.8518327998780674,0.48250688798725605
0.8065843621399177,0.8478964401294499,0.891156462585034,0.808641975308642,0.8709419295839049,0.459885086864233
0.7818930041152263,0.8312101910828026,0.8585526315789473,0.8055555555555556,0.8657026367931718,0.4676002636551857
0.808641975308642,0.8526148969889066,0.8762214983713354,0.8302469135802469,0.8690938881268098,0.44749099761247635
0.8004115226337448,0.847244094488189,0.864951768488746,0.8302469135802469,0.8667504953513183,0.4500097278505564
0.7983539094650206,0.8463949843260188,0.8598726114649682,0.8333333333333334,0.8754000914494742,0.47402570210397243
0.823045267489712,0.8685015290519877,0.8606060606060606,0.8765432098765432,0.886774119798811,0.43363504484295845
0.8292181069958847,0.8721109399075501,0.8707692307692307,0.8734567901234568,0.9006058527663466,0.405267883092165
0.8415637860082305,0.8806201550387597,0.8847352024922118,0.8765432098765432,0.8969288218259411,0.3917722087353468
0.8477366255144033,0.8865030674846625,0.8810975609756098,0.8919753086419753,0.9139422344154855,0.3732616789638996
0.831275720164609,0.875,0.8644578313253012,0.8858024691358025,0.8954808718183204,0.3789173159748316
0.8415637860082305,0.8835098335854765,0.8664688427299704,0.9012345679012346,0.9208962048468223,0.3556400462985039
0.8374485596707819,0.8782742681047766,0.8769230769230769,0.8796296296296297,0.914361377838744,0.3607177836820483
