Acc,F1,Precision,Recall,AUC,Loss
0.40329218106995884,0.39075630252100835,0.6,0.2897196261682243,0.5111866326819599,0.7412465512752533
0.5102880658436214,0.5475285171102661,0.7024390243902439,0.4485981308411215,0.5601623713773247,0.7111642211675644
0.5555555555555556,0.6170212765957447,0.7160493827160493,0.5420560747663551,0.6051165864249977,0.6884706914424896
0.6213991769547325,0.6923076923076923,0.7472924187725631,0.6448598130841121,0.663456999905598,0.6667538061738014
0.6378600823045267,0.7170418006430868,0.7408637873754153,0.6947040498442367,0.6588879448692534,0.6590740419924259
0.7078189300411523,0.7767295597484276,0.7841269841269841,0.7694704049844237,0.740470121778533,0.6358257494866848
0.7325102880658436,0.801223241590214,0.7867867867867868,0.8161993769470405,0.7631077126404229,0.6195019073784351
0.7242798353909465,0.7994011976047904,0.7694524495677233,0.8317757009345794,0.7377891060134051,0.6244314089417458
0.7242798353909465,0.8011869436201781,0.7648725212464589,0.8411214953271028,0.7571603889360897,0.5990134924650192
0.7098765432098766,0.7941605839416058,0.7472527472527473,0.8473520249221184,0.7617200037760785,0.5967577695846558
0.7530864197530864,0.8214285714285714,0.7863247863247863,0.8598130841121495,0.7658076087982629,0.5932339802384377
0.720164609053498,0.8005865102639296,0.7562326869806094,0.8504672897196262,0.7763995091097895,0.578391045331955
0.7551440329218106,0.8257686676427526,0.7790055248618785,0.8785046728971962,0.7906730860001887,0.5702505335211754
0.7386831275720165,0.8156748911465892,0.7635869565217391,0.8753894080996885,0.7975549891437741,0.5689953528344631
0.757201646090535,0.8284883720930233,0.776566757493188,0.8878504672897196,0.8048994619088077,0.5480434596538544
0.7674897119341564,0.8378766140602583,0.776595744680851,0.9096573208722741,0.8102520532427074,0.5445051454007626
0.7489711934156379,0.825214899713467,0.7639257294429708,0.897196261682243,0.7834418955914283,0.5594154335558414
0.7592592592592593,0.8345120226308345,0.7642487046632125,0.9190031152647975,0.7804210327574813,0.5534645896404982
0.7489711934156379,0.8226744186046512,0.771117166212534,0.881619937694704,0.8053431511375436,0.5356047134846449
0.7530864197530864,0.8285714285714285,0.7651715039577837,0.9034267912772586,0.7931558576418389,0.557358868420124
