Acc,F1,Precision,Recall,AUC,Loss
0.5555555555555556,0.6549520766773163,0.6677524429967426,0.6426332288401254,0.5369136335479511,0.6803897023200989
0.5802469135802469,0.6802507836990596,0.6802507836990596,0.6802507836990596,0.5540142285960994,0.6759729944169521
0.5946502057613169,0.6907378335949765,0.6918238993710691,0.6896551724137931,0.5385467309894318,0.6744607910513878
0.5987654320987654,0.6995377503852082,0.6878787878787879,0.7115987460815048,0.5318641713438328,0.6809023693203926
0.6234567901234568,0.7239819004524887,0.6976744186046512,0.7523510971786834,0.5613350102303231,0.673937126994133
0.6255144032921811,0.7242424242424242,0.7008797653958945,0.7492163009404389,0.5701011769564319,0.6686177887022495
0.6563786008230452,0.7496251874062969,0.7183908045977011,0.7836990595611285,0.6183620220374298,0.6595412194728851
0.6563786008230452,0.7503736920777279,0.7171428571428572,0.786833855799373,0.6409438176937661,0.6519362218677998
0.6646090534979424,0.7578008915304605,0.7203389830508474,0.799373040752351,0.6713532183282339,0.6530306451022625
0.676954732510288,0.7674074074074074,0.7275280898876404,0.8119122257053292,0.6542901657500048,0.6553098745644093
0.6954732510288066,0.7804154302670624,0.7408450704225352,0.8244514106583072,0.677284928575451,0.6446857079863548
0.6810699588477366,0.7703703703703705,0.7303370786516854,0.8150470219435737,0.6823719332494885,0.640379574149847
0.7016460905349794,0.7907647907647909,0.732620320855615,0.8589341692789969,0.6879094475625551,0.64822968095541
0.7160493827160493,0.800578034682081,0.7426273458445041,0.8683385579937304,0.6874964803934451,0.635493416339159
0.6975308641975309,0.7890961262553801,0.7275132275132276,0.8620689655172413,0.7056107221294089,0.6303588375449181
0.7160493827160493,0.8011527377521613,0.7413333333333333,0.8714733542319749,0.6963377320593922,0.6302928999066353
0.7057613168724279,0.7912408759124088,0.7404371584699454,0.8495297805642633,0.7236686501604941,0.6231159903109074
0.7283950617283951,0.808695652173913,0.7520215633423181,0.8746081504702194,0.7439415839168058,0.6168214678764343
0.720164609053498,0.8057142857142856,0.7401574803149606,0.8840125391849529,0.7271225573930509,0.6206296049058437
0.7510288065843621,0.8283687943262412,0.7564766839378239,0.9153605015673981,0.7567435661592176,0.6160145290195942
