Acc,F1,Precision,Recall,AUC,Loss
0.7098765432098766,0.7820710973724884,0.7713414634146342,0.7931034482758621,0.7475832034989582,0.5707763079553843
0.7839506172839507,0.8484848484848484,0.786096256684492,0.9216300940438872,0.826290991684343,0.4938306622207165
0.779835390946502,0.8400597907324364,0.8028571428571428,0.8808777429467085,0.8329923225649016,0.4741599541157484
0.7674897119341564,0.8310911808669655,0.7942857142857143,0.8714733542319749,0.8326168978657105,0.45913953240960836
0.7736625514403292,0.8414985590778098,0.7786666666666666,0.9153605015673981,0.8264599327989789,0.47924872674047947
0.7530864197530864,0.8219584569732938,0.780281690140845,0.8683385579937304,0.8250145477070936,0.48741409182548523
0.7674897119341564,0.8315946348733233,0.7926136363636364,0.8746081504702194,0.825953109455071,0.46777140721678734
0.7654320987654321,0.8308605341246291,0.7887323943661971,0.877742946708464,0.8317158785876523,0.47573320381343365
0.7613168724279835,0.8299120234604106,0.7796143250688705,0.8871473354231975,0.8234753064404107,0.4833909925073385
0.7654320987654321,0.8293413173652694,0.7936962750716332,0.8683385579937304,0.8276049781315111,0.4784999415278435
0.7839506172839507,0.844903988183161,0.7988826815642458,0.896551724137931,0.8360520338633077,0.4873911179602146
0.779835390946502,0.8419497784342688,0.7960893854748603,0.8934169278996865,0.8279991740656618,0.47664919681847095
0.7777777777777778,0.8416422287390029,0.790633608815427,0.8996865203761756,0.8254275148762038,0.49931982159614563
0.7757201646090535,0.8375558867362146,0.7982954545454546,0.8808777429467085,0.8269479849079271,0.48511634580790997
0.7654320987654321,0.8293413173652694,0.7936962750716332,0.8683385579937304,0.8226118296322715,0.4954480901360512
0.7716049382716049,0.8388969521044992,0.7810810810810811,0.9059561128526645,0.8276425206014304,0.488644503057003
0.7510288065843621,0.8191330343796712,0.7828571428571428,0.8589341692789969,0.8307022318998367,0.47947012446820736
0.779835390946502,0.8410104011887073,0.7994350282485876,0.8871473354231975,0.824920691532296,0.48735976591706276
0.7469135802469136,0.8199121522693998,0.7692307692307693,0.877742946708464,0.8214104705948602,0.489562563598156
0.7962962962962963,0.8497723823975721,0.8235294117647058,0.877742946708464,0.8275674356615923,0.5033671371638775
