Acc,F1,Precision,Recall,AUC,Loss
0.51340206185567,0.5645756457564575,0.6986301369863014,0.47368421052631576,0.5754118411497153,0.6971290782094002
0.5690721649484536,0.6415094339622641,0.7192307692307692,0.5789473684210527,0.6011734128349195,0.6856633685529232
0.6639175257731958,0.7424960505529224,0.7580645161290323,0.7275541795665634,0.6533654397431488,0.656363982707262
0.6804123711340206,0.7669172932330827,0.7456140350877193,0.7894736842105263,0.6491896953713259,0.6458624266088009
0.7298969072164948,0.808199121522694,0.7666666666666667,0.8544891640866873,0.7111951993272942,0.6284233629703522
0.7216494845360825,0.802342606149341,0.7611111111111111,0.848297213622291,0.7187344723464435,0.6146525628864765
0.7360824742268042,0.8155619596541787,0.7628032345013477,0.8761609907120743,0.7224897756373505,0.6119156256318092
0.756701030927835,0.8309455587392549,0.7733333333333333,0.8978328173374613,0.7540133012269236,0.5886596385389566
0.7546391752577319,0.8326300984528833,0.7628865979381443,0.9164086687306502,0.7610079119367045,0.5987117029726505
0.734020618556701,0.8180535966149506,0.7512953367875648,0.8978328173374613,0.7402056339104843,0.5933819711208344
0.734020618556701,0.8170212765957446,0.7539267015706806,0.891640866873065,0.7710889423995719,0.5678506996482611
0.7546391752577319,0.8326300984528833,0.7628865979381443,0.9164086687306502,0.7738791423001949,0.5712156891822815
0.7628865979381443,0.8377997179125528,0.7694300518134715,0.9195046439628483,0.7800710927645913,0.5786381680518389
0.7711340206185567,0.8434414668547249,0.7746113989637305,0.9256965944272446,0.8020773611588884,0.5496474280953407
0.756701030927835,0.834733893557423,0.7621483375959079,0.9226006191950464,0.7889767992967168,0.5479062926024199
0.7628865979381443,0.8382559774964838,0.7680412371134021,0.9226006191950464,0.7856323816076138,0.5503081399947405
0.7608247422680412,0.8375350140056023,0.7647058823529411,0.9256965944272446,0.8088999732446585,0.5382658578455448
0.756701030927835,0.8342696629213484,0.7634961439588689,0.9195046439628483,0.821150097465887,0.5248542539775372
0.7896907216494845,0.856338028169014,0.7855297157622739,0.9411764705882353,0.8269120513702557,0.5167208723723888
0.7814432989690722,0.8515406162464986,0.7774936061381074,0.9411764705882353,0.8195543324542293,0.5188925825059414
