Acc,F1,Precision,Recall,AUC,Loss
0.4279835390946502,0.32524271844660196,0.6767676767676768,0.21405750798722045,0.6026888769875713,0.7487759552896023
0.4794238683127572,0.4314606741573033,0.7272727272727273,0.30670926517571884,0.6018024340246357,0.7293671071529388
0.5123456790123457,0.5192697768762677,0.7111111111111111,0.40894568690095845,0.6330495484681157,0.7088485807180405
0.5452674897119342,0.570873786407767,0.7277227722772277,0.4696485623003195,0.6531607231897173,0.6897229477763176
0.6008230452674898,0.6548042704626335,0.7389558232931727,0.5878594249201278,0.6724777927570222,0.6846022121608257
0.6646090534979424,0.7223168654173765,0.7737226277372263,0.6773162939297125,0.7258675137121646,0.6520830392837524
0.6831275720164609,0.7450331125827815,0.7731958762886598,0.7188498402555911,0.7267539566751003,0.6420913748443127
0.6810699588477366,0.7495961227786753,0.7581699346405228,0.7412140575079872,0.7215091691443978,0.6328972727060318
0.7325102880658436,0.7943037974683544,0.786833855799373,0.8019169329073482,0.7542521560878317,0.6126230172812939
0.6934156378600823,0.7711213517665131,0.742603550295858,0.8019169329073482,0.7451661157177417,0.6305992230772972
0.7304526748971193,0.7993874425727411,0.7676470588235295,0.8338658146964856,0.7647140298066447,0.6005846261978149
0.7489711934156379,0.8184523809523809,0.766016713091922,0.8785942492012779,0.7483425363349276,0.6172137260437012
0.7510288065843621,0.8169440242057489,0.7758620689655172,0.8626198083067093,0.7661822009640068,0.6024943888187408
0.7386831275720165,0.8095952023988006,0.7627118644067796,0.8626198083067093,0.77829692145746,0.5948466919362545
0.7469135802469136,0.8172362555720654,0.7638888888888888,0.8785942492012779,0.770374337476223,0.5900924131274223
0.7489711934156379,0.8184523809523809,0.766016713091922,0.8785942492012779,0.7935880625680991,0.5781960487365723
0.757201646090535,0.8244047619047619,0.7715877437325905,0.8849840255591054,0.7763393599143105,0.5754923447966576
0.7592592592592593,0.827178729689808,0.7692307692307693,0.8945686900958466,0.7991560324290384,0.5629065372049809
0.7304526748971193,0.8087591240875913,0.7446236559139785,0.8849840255591054,0.7788140131858391,0.5742146633565426
0.7633744855967078,0.8311306901615272,0.7690217391304348,0.9041533546325878,0.8199597407154334,0.553725216537714
